normalized_number,name,category,source,city,url,source_confidence
+79861690150,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79861701270,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79861776429,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79861851916,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79861980346,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79862326710,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79862345092,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79862449731,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79862545796,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79862659509,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79862795607,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79862921236,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79863041539,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79863139778,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79863317331,"ООО ""ИНТЕРНОД, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79863495191,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79863554704,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79863644566,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79863827102,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79863839611,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79864000360,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79864036631,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79864153512,"ПАО ""МТС, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79866661282,"ПАО ""ВЫМПЕЛКОМ, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79866676196,"ПАО ""ВЫМПЕЛКОМ, Ивановская обл.",personal_mobile,numbering_plan_background,Ивановская обл.,,0.25
+79866703333,"ПАО ""ВЫМПЕЛКОМ, Ивановская обл.",personal_mobile,numbering_plan_background,Ивановская обл.,,0.25
+79867085178,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79867114860,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79867212535,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79867310499,"ПАО ""МТС, Пензенская обл.",personal_mobile,numbering_plan_background,Пензенская обл.,,0.25
+79867346135,"ПАО ""МТС, Пензенская обл.",personal_mobile,numbering_plan_background,Пензенская обл.,,0.25
+79867461277,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79867693645,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79867764150,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79868213865,"ПАО ""МТС, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79868640344,"ПАО ""МТС, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79868709014,"ПАО ""МТС, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79868888568,"ООО ""СПРИНТ, г. Москва и Московская область",personal_mobile,numbering_plan_background,г. Москва и Московская область,,0.25
+79869044626,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79869061138,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79869380534,"ПАО ""МТС, Пензенская обл.",personal_mobile,numbering_plan_background,Пензенская обл.,,0.25
+79869495524,"ПАО ""МТС, Пензенская обл.",personal_mobile,numbering_plan_background,Пензенская обл.,,0.25
+79869776929,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79869830311,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79869949136,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79869953413,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79870002846,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79870322617,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79870330622,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79870452552,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79870463449,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79870621130,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79870713736,"ПАО ""МТС, Пензенская обл.",personal_mobile,numbering_plan_background,Пензенская обл.,,0.25
+79870735810,"ПАО ""МТС, Пензенская обл.",personal_mobile,numbering_plan_background,Пензенская обл.,,0.25
+79870924052,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79871114793,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79871183465,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79871187932,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79871744633,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79871856499,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79871886465,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79872523635,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79872559853,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79872569311,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79872703799,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79872948409,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79873027584,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79873221208,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79873414244,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79873700089,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79873700511,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79873718630,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79873746328,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79873798676,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79873890058,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79873966059,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79874245047,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79874252899,"ПАО ""Мобильные ТелеСистемы, Республика Татарстан",personal_mobile,numbering_plan_background,Республика Татарстан,,0.25
+79874523708,"ПАО ""Мобильные ТелеСистемы, Самарская обл.",personal_mobile,numbering_plan_background,Самарская обл.,,0.25
+79874985371,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79875023890,"ПАО ""МТС, Пензенская обл.",personal_mobile,numbering_plan_background,Пензенская обл.,,0.25
+79875095015,"ПАО ""МТС, Пензенская обл.",personal_mobile,numbering_plan_background,Пензенская обл.,,0.25
+79875367060,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79875562661,"ПАО ""МТС, Нижегородская обл.",personal_mobile,numbering_plan_background,Нижегородская обл.,,0.25
+79875890080,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79876175694,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79876213540,"ПАО ""МТС, Республика Башкортостан",personal_mobile,numbering_plan_background,Республика Башкортостан,,0.25
+79876384200,"ПАО ""МТС, Ульяновская обл.",personal_mobile,numbering_plan_background,Ульяновская обл.,,0.25
+79876391186,"ПАО ""МТС, Ульяновская обл.",personal_mobile,numbering_plan_background,Ульяновская обл.,,0.25
+79876869409,"ПАО ""МТС, Ульяновская обл.",personal_mobile,numbering_plan_background,Ульяновская обл.,,0.25
+79876984557,"ПАО ""МТС, Республика Мордовия",personal_mobile,numbering_plan_background,Республика Мордовия,,0.25
+79877075149,"ПАО ""Мобильные ТелеСистемы, Республика Марий Эл",personal_mobile,numbering_plan_background,Республика Марий Эл,,0.25
+79877166709,"ПАО ""Мобильные ТелеСистемы, Республика Марий Эл",personal_mobile,numbering_plan_background,Республика Марий Эл,,0.25
+79877261302,"ПАО ""Мобильные ТелеСистемы, Республика Марий Эл",personal_mobile,numbering_plan_background,Республика Марий Эл,,0.25
+79877301257,"ПАО ""Мобильные ТелеСистемы, Республика Марий Эл",personal_mobile,numbering_plan_background,Республика Марий Эл,,0.25
+79877958923,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79878131085,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79878257677,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79878302689,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79878305065,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79878323414,"ПАО ""Мобильные ТелеСистемы, Саратовская обл.",personal_mobile,numbering_plan_background,Саратовская обл.,,0.25
+79878712171,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79878737809,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79878841362,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79878885986,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79878959608,"ПАО ""МТС, Оренбургская обл.",personal_mobile,numbering_plan_background,Оренбургская обл.,,0.25
+79879030231,"ПАО ""Мобильные ТелеСистемы, Самарская обл.",personal_mobile,numbering_plan_background,Самарская обл.,,0.25
+79879033353,"ПАО ""Мобильные ТелеСистемы, Самарская обл.",personal_mobile,numbering_plan_background,Самарская обл.,,0.25
+79879126617,"ПАО ""Мобильные ТелеСистемы, Самарская обл.",personal_mobile,numbering_plan_background,Самарская обл.,,0.25
+79879388646,"ПАО ""Мобильные ТелеСистемы, Самарская обл.",personal_mobile,numbering_plan_background,Самарская обл.,,0.25
+79879392444,"ПАО ""Мобильные ТелеСистемы, Самарская обл.",personal_mobile,numbering_plan_background,Самарская обл.,,0.25
+79879477484,"ПАО ""Мобильные ТелеСистемы, Самарская обл.",personal_mobile,numbering_plan_background,Самарская обл.,,0.25
+79879866583,"ПАО ""Мобильные ТелеСистемы, Самарская обл.",personal_mobile,numbering_plan_background,Самарская обл.,,0.25
+79879964580,"ПАО ""МТС, Республика Мордовия",personal_mobile,numbering_plan_background,Республика Мордовия,,0.25
+79879989765,"ПАО ""МТС, Республика Мордовия",personal_mobile,numbering_plan_background,Республика Мордовия,,0.25
+79880007172,"ПАО ""МТС, Волгоградская обл.",personal_mobile,numbering_plan_background,Волгоградская обл.,,0.25
+79880230692,"ПАО ""МТС, Волгоградская обл.",personal_mobile,numbering_plan_background,Волгоградская обл.,,0.25
+79880245759,"ПАО ""МТС, Волгоградская обл.",personal_mobile,numbering_plan_background,Волгоградская обл.,,0.25
+79880347173,"ПАО ""МТС, Волгоградская обл.",personal_mobile,numbering_plan_background,Волгоградская обл.,,0.25
+79880364090,"ПАО ""МТС, Волгоградская обл.",personal_mobile,numbering_plan_background,Волгоградская обл.,,0.25
+79880555939,"ПАО ""МТС, Волгоградская обл.",personal_mobile,numbering_plan_background,Волгоградская обл.,,0.25
+79880634211,"ПАО ""МТС, Астраханская обл.",personal_mobile,numbering_plan_background,Астраханская обл.,,0.25
+79880786365,"ПАО ""МТС, Астраханская обл.",personal_mobile,numbering_plan_background,Астраханская обл.,,0.25
+79880978564,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79881083760,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79881105982,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79881273422,"ПАО ""МТС, Республика Ингушетия",personal_mobile,numbering_plan_background,Республика Ингушетия,,0.25
+79881517877,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79881560111,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79881599202,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79881745604,"ПАО ""МТС, Астраханская обл.",personal_mobile,numbering_plan_background,Астраханская обл.,,0.25
+79881811539,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79881942497,"АО ""МТТ, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79881957119,"АО ""МТТ, г. Санкт-Петербург и Ленинградская область",personal_mobile,numbering_plan_background,г. Санкт-Петербург и Ленинградская область,,0.25
+79882226211,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79882241750,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79882486184,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79882578244,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79882637099,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79882669958,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79882907805,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79883141599,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79883300033,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79883306360,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79883870163,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79884069054,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79884480543,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79884485871,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79884555582,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79884646990,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79884871593,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79885185379,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79885559173,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79885591606,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79885617795,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79885704745,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79885844906,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79885848548,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79886022340,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79886064564,"ПАО ""МТС, Карачаево-Черкесская Республика",personal_mobile,numbering_plan_background,Карачаево-Черкесская Республика,,0.25
+79886319376,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79886770394,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79887285640,"ПАО ""МТС, Кабардино-Балкарская Республика",personal_mobile,numbering_plan_background,Кабардино-Балкарская Республика,,0.25
+79887451814,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79887528657,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79887614620,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79887745495,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79887759792,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79887936662,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79888108321,"ПАО ""МТС, Республика Ингушетия",personal_mobile,numbering_plan_background,Республика Ингушетия,,0.25
+79888250689,"ПАО ""МТС, Республика Ингушетия",personal_mobile,numbering_plan_background,Республика Ингушетия,,0.25
+79888287653,"ПАО ""МТС, Республика Ингушетия",personal_mobile,numbering_plan_background,Республика Ингушетия,,0.25
+79888316252,"ПАО ""Мобильные ТелеСистемы, Республика Северная Осетия - Алания",personal_mobile,numbering_plan_background,Республика Северная Осетия - Алания,,0.25
+79888388181,"ПАО ""Мобильные ТелеСистемы, Республика Северная Осетия - Алания",personal_mobile,numbering_plan_background,Республика Северная Осетия - Алания,,0.25
+79888642812,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79888645884,"ПАО ""МТС, Ставропольский край",personal_mobile,numbering_plan_background,Ставропольский край,,0.25
+79888815780,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79889085440,"ПАО ""МТС, Чеченская Республика",personal_mobile,numbering_plan_background,Чеченская Республика,,0.25
+79889255648,"ПАО ""МТС, Кабардино-Балкарская Республика",personal_mobile,numbering_plan_background,Кабардино-Балкарская Республика,,0.25
+79889269015,"ПАО ""МТС, Кабардино-Балкарская Республика",personal_mobile,numbering_plan_background,Кабардино-Балкарская Республика,,0.25
+79889270511,"ПАО ""МТС, Кабардино-Балкарская Республика",personal_mobile,numbering_plan_background,Кабардино-Балкарская Республика,,0.25
+79889520631,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79889737827,"ПАО ""МТС, Волгоградская обл.",personal_mobile,numbering_plan_background,Волгоградская обл.,,0.25
+79889771756,"ПАО ""МТС, Волгоградская обл.",personal_mobile,numbering_plan_background,Волгоградская обл.,,0.25
+79889812244,"ПАО ""МТС, Волгоградская обл.",personal_mobile,numbering_plan_background,Волгоградская обл.,,0.25
+79889910777,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79890075691,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79890831675,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79891165074,"ПАО ""Мобильные ТелеСистемы, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79891220164,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79891285586,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79891470012,"ПАО ""Мобильные ТелеСистемы, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79891617578,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79891662855,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79891707964,"ПАО ""МТС, Чеченская Республика",personal_mobile,numbering_plan_background,Чеченская Республика,,0.25
+79891716829,"ПАО ""МТС, Чеченская Республика",personal_mobile,numbering_plan_background,Чеченская Республика,,0.25
+79891760710,"ПАО ""МТС, Чеченская Республика",personal_mobile,numbering_plan_background,Чеченская Республика,,0.25
+79892155551,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79892311960,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79892412501,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79892568692,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79892673067,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79892785903,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79892969899,"ПАО ""Мобильные ТелеСистемы, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79893116004,"АО ""МТТ, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79893143096,"АО ""МТТ, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79893143102,"АО ""МТТ, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79893167074,"АО ""МТТ, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79893368912,"ПАО ""Мобильные ТелеСистемы, г. Санкт-Петербург и Ленинградская область",personal_mobile,numbering_plan_background,г. Санкт-Петербург и Ленинградская область,,0.25
+79893392447,"ПАО ""Мобильные ТелеСистемы, г. Санкт-Петербург и Ленинградская область",personal_mobile,numbering_plan_background,г. Санкт-Петербург и Ленинградская область,,0.25
+79893449053,"ПАО ""Мобильные ТелеСистемы, г. Санкт-Петербург и Ленинградская область",personal_mobile,numbering_plan_background,г. Санкт-Петербург и Ленинградская область,,0.25
+79893476011,"ПАО ""Мобильные ТелеСистемы, г. Санкт-Петербург и Ленинградская область",personal_mobile,numbering_plan_background,г. Санкт-Петербург и Ленинградская область,,0.25
+79893915942,"ООО ""АЛЬФА-МОБАЙЛ, Ростовская область",personal_mobile,numbering_plan_background,Ростовская область,,0.25
+79893921104,"ООО ""АЛЬФА-МОБАЙЛ, Липецкая область",personal_mobile,numbering_plan_background,Липецкая область,,0.25
+79893941581,"ООО ""АЛЬФА-МОБАЙЛ, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79893956679,"ООО ""АЛЬФА-МОБАЙЛ, Краснодарский край",personal_mobile,numbering_plan_background,Краснодарский край,,0.25
+79894050537,"АО ""МТТ, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79894146279,"ООО ""АЛЬФА-МОБАЙЛ, г. Санкт-Петербург и Ленинградская область",personal_mobile,numbering_plan_background,г. Санкт-Петербург и Ленинградская область,,0.25
+79894335768,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79894359070,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79894388941,"АО ""МТТ, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
+79894556610,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79894726570,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79894888126,"ПАО ""МТС, Республика Дагестан",personal_mobile,numbering_plan_background,Республика Дагестан,,0.25
+79895011183,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79895097001,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79895455811,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79895520845,"ПАО ""МТС, Ростовская обл.",personal_mobile,numbering_plan_background,Ростовская обл.,,0.25
+79895609004,"ПАО ""Мобильные ТелеСистемы, Москва и Московская область",personal_mobile,numbering_plan_background,Москва и Московская область,,0.25
