isContact,isRussianNumber,isForeignNumber,isShortCode,prefixRisk,callFrequency,isNightTime,recentBankApp,recentGovApp,recentMarketplaceApp,recentMessengerApp,previouslyRejected,inBlacklist,inAllowlist,hiddenNumber,callerVerifyFailed,userVulnerability,userBusinessActivity,contactsAvailable,usageAccessAvailable,label
0.0,1.0,0.0,0.0,0.6,0.34383807861479176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39783215549654016,0.4601322587585458,1.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.3276650018755329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09340395458678973,0.35661115585521125,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.22053277692490764,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.14686110040707775,0.6870573027958476,1.0,1.0,2
1.0,1.0,0.0,0.0,0.0,0.7857211119096741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36856429603233287,0.19745596188188066,1.0,1.0,0
0.0,1.0,0.0,0.0,0.6,0.42714044463203943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15285227653799255,0.4462094764998692,1.0,0.0,1
0.0,1.0,0.0,0.0,0.1,0.38318227574243546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20474606291164504,0.6005175317783067,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.18309119955320546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20936069863729842,0.32622379915895333,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.639668190011252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3751367477965912,0.5427642117688364,1.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.6177438903555902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13125203806132177,0.31083774561800936,1.0,1.0,0
0.0,1.0,0.0,0.0,0.6,0.7642383260017973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22149015104730568,0.575499722629858,1.0,1.0,0
0.0,1.0,0.0,0.0,0.6,0.19406549666545425,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3012730350370827,0.2473835755574603,1.0,0.0,2
1.0,1.0,0.0,0.0,0.0,0.8315381857714949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2395794195884265,0.5392556625099095,1.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.17974324211967777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4095915086405293,0.3768624057303144,1.0,0.0,1
0.0,1.0,0.0,0.0,0.2,0.8578339178884312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.315446063659303,0.34485418507298,1.0,0.0,0
0.0,1.0,0.0,0.0,0.6,0.30173042510466425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607133056707036,0.32413620886864397,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.1603959727673681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2359938901011362,0.13395673533002858,1.0,1.0,1
0.0,1.0,0.0,0.0,0.2,0.4277387252396749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15708635733515117,0.3264557848340006,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.06851330177555721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.027313082896549254,0.2307162474621213,1.0,1.0,2
0.0,1.0,0.0,0.0,0.0,0.0014002384632274005,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1897526861256633,0.7850651873755,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.4874602911909958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585642819962655,0.5883098923182727,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.18190468705106777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778717211850202,0.47355658566701875,1.0,0.0,1
0.0,1.0,0.0,0.0,0.3,0.07287476301798754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28662418596249783,0.32376216240516387,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.164295425082531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668211325742705,0.8312865582650056,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.3682422769050449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3102044280681302,0.13457335036036483,1.0,0.0,1
0.0,1.0,0.0,0.0,0.3,0.3969229109811044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25318248836099816,0.24797291955002967,1.0,1.0,0
0.0,1.0,0.0,0.0,0.6,0.04318949258671149,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06385740406876182,0.18163956455097732,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.2982074242004402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43316769815187817,0.16897451729107055,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.227693005237257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25303608726753263,0.4672187145266306,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.2154234570899447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048633266265746,0.38564567334852673,1.0,1.0,1
0.0,1.0,0.0,0.0,0.2,0.37464975800429307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07593131591044351,0.43532463714982605,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.21035939721859948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37706256081319667,0.6090311989161041,1.0,0.0,2
0.0,1.0,0.0,0.0,0.3,0.023282454381748856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17645038586849704,0.4038811312992044,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.1752109769182534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1820690913385866,0.6073945023467094,1.0,0.0,1
0.0,1.0,0.0,0.0,0.3,0.004470331074541933,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.167991373130802,0.3781797229708893,1.0,1.0,2
0.0,1.0,0.0,0.0,0.3,0.7871546459802632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20075025134999613,0.15809306981959867,1.0,1.0,0
0.0,1.0,0.0,0.0,0.6,0.5775246024975077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042869662374629504,0.27262490398422723,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.07065793931895728,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09959127064418949,0.5127590247268671,1.0,1.0,2
0.0,1.0,0.0,0.0,0.6,0.07794913489310158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3506308808630062,0.6447478062441832,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.27970185501660016,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.289238438257896,0.5892306800517247,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.729981470780765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07874731266227562,0.120385357567586,1.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.6869808322389528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1420267232767643,0.739860374630571,1.0,1.0,0
0.0,1.0,0.0,0.0,0.3,0.7500825415918304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2051697882199887,0.1898749438926692,1.0,1.0,0
0.0,1.0,0.0,0.0,0.3,0.5599619625691477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07069996809351492,0.44075465259220936,1.0,1.0,0
1.0,1.0,0.0,0.0,0.0,0.5659968866127052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1681601266086208,0.642101274543294,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.050292628129018524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38678661593523606,0.1441346877346682,1.0,1.0,1
0.0,1.0,0.0,0.0,0.6,0.5048899141766949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11161747603801264,0.4623333597916836,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.7156332429969028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10658205837476262,0.47041725758520136,1.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.07250123224006148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33284372033969695,0.722797625189307,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.07802098128361136,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2856781309616025,0.3229835583787298,1.0,1.0,2
1.0,1.0,0.0,0.0,0.0,0.7371282245104122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1422470805008582,0.41120478355124307,1.0,1.0,0
0.0,1.0,0.0,0.0,0.6,0.4984199357521338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36442104896656313,0.70025315894325,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.3123935309133577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4446205349867522,0.47709026013435674,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.18178865310502668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071291369723699,0.5089241399711926,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.2628044148664254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919238095102593,0.5363806075760519,1.0,1.0,1
1.0,1.0,0.0,0.0,0.0,0.9491903396133032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33706219129400944,0.14419587856625543,1.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.08858656851815426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09814613505536822,0.3363219285909513,1.0,1.0,2
1.0,1.0,0.0,0.0,0.3,0.6301736463676703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.465795852026899,0.4697111056071298,1.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.1571761141502995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09180283940517256,0.3918765694081967,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.24694861378179842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3705554940343384,0.6958404985162241,1.0,1.0,1
0.0,1.0,0.0,0.0,0.6,0.12048917214289431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11884329548741741,0.341577718404043,1.0,1.0,1
0.0,1.0,0.0,0.0,0.6,0.3375809433068417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18875389035859155,0.26917045144759055,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.010839646121903386,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5204185395592259,0.16946257683288493,1.0,0.0,2
1.0,1.0,0.0,0.0,0.2,0.8619838135336289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06839542286479916,0.689235212435558,1.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.04104185395252123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39811106031769156,0.44335577408198,1.0,0.0,2
0.0,1.0,0.0,0.0,0.6,0.19926166903047451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14820669700675934,0.6435876907981575,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.11506166290135895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47469004540347354,0.22928135353494675,1.0,1.0,1
0.0,1.0,0.0,0.0,0.6,0.09104309347485587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17171225027544862,0.575679853996308,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.01267820169773043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5357725307164652,0.5599944723700715,1.0,1.0,2
0.0,1.0,0.0,0.0,0.3,0.929335471123097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5898767638693643,0.5120845136385934,1.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.21482151509469888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2563102764351418,0.3499260334877513,1.0,0.0,2
0.0,1.0,0.0,0.0,0.6,0.06457671979159775,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29917016200847213,0.538517664005065,1.0,0.0,2
0.0,1.0,0.0,0.0,0.6,0.20626256747035937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7060193814866951,0.5323810988685724,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.11655492580474068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4654629409346266,0.5010296170389317,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.052002669677268444,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5794692374563957,0.3796764320250739,1.0,1.0,2
0.0,1.0,0.0,0.0,0.0,0.27358011609010047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944331821449822,0.5498887027674929,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.09676888628622617,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5484406208797215,0.08806382156788907,1.0,1.0,2
0.0,1.0,0.0,0.0,0.3,0.7969057529871022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5450695598524611,0.5080175041854142,1.0,1.0,0
0.0,1.0,0.0,0.0,0.3,0.29103048583671837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17323312902996496,0.5964496672748237,1.0,0.0,1
0.0,1.0,0.0,0.0,0.3,0.12593812010891245,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3545764149867606,0.6317745456040582,1.0,1.0,2
0.0,1.0,0.0,0.0,0.0,0.3971448141907002,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23519842355195628,0.29217683700074787,1.0,1.0,2
1.0,1.0,0.0,0.0,0.0,0.707386704060038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23102084024558578,0.2765174811617577,1.0,1.0,0
1.0,1.0,0.0,0.0,0.0,0.8004757572413543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019997986065349516,0.39909496798936034,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.01082282949021097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12503815964232864,0.46667474804631875,1.0,1.0,2
1.0,1.0,0.0,0.0,0.6,0.7582812832206258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12028160680205317,0.5775304737697483,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.12041053554153973,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.23492856915504892,0.4275475025042053,1.0,0.0,2
0.0,1.0,0.0,0.0,0.3,0.4900134420771744,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15090055190787244,0.15743660245476823,1.0,1.0,2
0.0,1.0,0.0,0.0,0.0,0.18786072209040713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22601474803473348,0.26904046609618065,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.3821315269082123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06957347119205735,0.21618177461208915,1.0,0.0,1
0.0,1.0,0.0,0.0,0.3,0.24197586448673292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36774083891604087,0.2795387353977112,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.27721955477199217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4064198927700917,0.30229517270729245,1.0,1.0,1
1.0,1.0,0.0,0.0,0.0,0.40364513708845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1132233297096001,0.7040296133337095,1.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.5774507355497053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22105705657626734,0.16445604255747018,1.0,1.0,0
0.0,1.0,0.0,0.0,0.3,0.46704522939764287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17032924421122017,0.4804853031791052,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.5359385330395656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11957971084093887,0.16026999084183263,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.5196755728131742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17984317937890706,0.5412822173014148,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.16547368845635413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11945525682445793,0.5390676571303539,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.10450426619163684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586986482766784,0.07169918487588066,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.13861617267952053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299847084115584,0.2212696409633546,1.0,0.0,1
0.0,1.0,0.0,0.0,0.6,0.15879883532445607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691314595690704,0.1372138807022252,1.0,1.0,1
0.0,1.0,0.0,0.0,0.3,0.0562424280944512,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4605541016069091,0.3753134773856852,1.0,1.0,2
0.0,1.0,0.0,0.0,0.0,0.7814956851229415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28108635170868185,0.33569278113614176,1.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.13030109369244147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062268714648701,0.47789459901910347,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.014546907161601404,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12798512757933833,0.6443856035472889,1.0,1.0,2
1.0,1.0,0.0,0.0,0.0,0.6226278141040726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.257489956061628,0.23361965828179787,1.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.5030137391710577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3599640927145063,0.12992480538813628,1.0,1.0,0
0.0,1.0,0.0,0.0,0.2,0.3918345599826172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34767250324008864,0.5165579540201879,1.0,1.0,1
1.0,1.0,0.0,0.0,0.3,0.8479192227851756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4195027603474053,0.41919188238353294,1.0,1.0,0
0.0,1.0,0.0,0.0,0.3,0.022309761684992255,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30300855965747775,0.24264328667867888,1.0,1.0,2
0.0,1.0,0.0,0.0,0.3,0.446506415482803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021721625428959158,0.2447498813937971,1.0,0.0,1
0.0,1.0,0.0,0.0,0.2,0.24831810750788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3617799310191418,0.4721645443010062,1.0,0.0,1
0.0,1.0,0.0,0.0,0.3,0.21589577598406962,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43067142121126756,0.28164041613547575,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.019796282346257178,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4002455038781032,0.19847733699647177,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.06831283313330577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.448466774033723,0.6078121921855236,1.0,1.0,2
0.0,1.0,0.0,0.0,0.3,0.9453912935558381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20613932349924866,0.3616964463635206,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.6950490224797194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.232462146242232,0.26137689782955686,1.0,0.0,0
0.0,1.0,0.0,0.0,0.6,0.22647494340018937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2420705089940215,0.4248424621122369,1.0,1.0,1
1.0,1.0,0.0,0.0,0.1,0.8591956491054178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2766316552554133,0.42184038498303567,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.06004494092262488,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.23466875244639462,0.48422532171370813,1.0,0.0,2
1.0,1.0,0.0,0.0,0.6,0.8239386316563969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06345273598028177,0.3676336482270698,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.06793669755327804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15735002005870144,0.5822166776301602,1.0,1.0,2
0.0,1.0,0.0,0.0,0.3,0.13407314732101053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17213081181715598,0.2597101424274078,1.0,1.0,1
0.0,1.0,0.0,0.0,0.0,0.10403104562330091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.31098925775795433,0.29322566885424806,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.363787925702087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09967403562038822,0.36797694955859206,1.0,1.0,1
1.0,1.0,0.0,0.0,0.0,0.7201813011445777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13306721963614876,0.5258246768529765,1.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.8889823611074181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2804962547541122,0.4881612147697879,1.0,1.0,0
1.0,1.0,0.0,0.0,0.3,0.8021998475284327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4669229011582526,0.5257559858851041,1.0,0.0,0
0.0,1.0,0.0,0.0,0.6,0.4293493140373998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46039133721500775,0.6961442325947963,1.0,0.0,1
0.0,1.0,0.0,0.0,0.1,0.7792977691372713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125795625693826,0.4316679242345525,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.13347956765625277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434065940499164,0.6437941883470392,1.0,0.0,1
0.0,1.0,0.0,0.0,0.2,0.1450492758575241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27892207034564825,0.2715340183997247,1.0,0.0,1
0.0,1.0,0.0,0.0,0.3,0.11936022846433017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12951938564824264,0.5478114261717246,1.0,0.0,1
0.0,1.0,0.0,0.0,0.3,0.07616871870290898,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4971581449935271,0.19168761047815183,1.0,0.0,2
0.0,1.0,0.0,0.0,0.3,0.11018908955244873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370111626161841,0.6135791732638358,1.0,1.0,1
0.0,1.0,0.0,0.0,0.2,0.269584955458662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24470936914131475,0.6310505287576756,1.0,1.0,1
1.0,1.0,0.0,0.0,0.3,0.8308617541269785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55470949297322,0.6397140910198712,1.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.20846306562189104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04056584002004712,0.13198174846316046,1.0,0.0,2
0.0,1.0,0.0,0.0,0.6,0.0944086654206242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.41576298255166133,0.2279592241804789,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.1884863384468341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11544509347424933,0.14768153265530398,1.0,0.0,2
0.0,1.0,0.0,0.0,0.0,0.07727759252086634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25490157060408986,0.7566821456880334,1.0,0.0,2
0.0,1.0,0.0,0.0,0.3,0.8124245100675356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06688425382075631,0.1697161205028924,1.0,0.0,0
0.0,1.0,0.0,0.0,0.3,0.5154258030981516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862333337790532,0.5031838899956811,1.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.9521162662317408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25462834495399034,0.7701544914674564,1.0,1.0,0
0.0,1.0,0.0,0.0,0.6,0.7040351527971713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5042466433783624,0.5410423085468218,1.0,1.0,0
